Operator,Date,Area,Vehicle Type,Trip Start Count,Trip End Count,Morning Deployment Available Count,Mean Available Vehicle Count,Mean Unavailable Vehicle Count,Mean Active Vehicle Count,Vehicle Utilization By Mean Available Vehicles,Vehicle Utilization By Mean Active Vehicles,Average Vehicle Idle Seconds,Total Vehicles Seen
Lyft,2022-11-08,Micromobility Parking Hubs (30m Buffer),scooter,75,114,13,20.71,0.53,21.03,3.62,3.57,15042.93,122
Lyft,2022-11-08,Private Development For Analysis,scooter,0,1,0,0.41,0,0.41,0,0,17989,2
Lyft,2022-11-08,Council District 10,scooter,616,599,204,183.53,4.84,186.68,3.36,3.3,37587.5,433
Lyft,2022-11-08,Council District 11,scooter,0,0,0,0,0,0,,,,0
Lyft,2022-11-08,Stephen's Rockies Gameday Area,scooter,380,368,110,99.4,4.15,100.86,3.82,3.77,27697.91,323
Lyft,2022-11-08,Denver City Boundary,scooter,3181,3178,2211,2032.34,43.1,2047.38,1.57,1.55,77159.24,2324
Lyft,2022-11-08,2401 Colfax Mobility Hub,all,0,0,0,0,0,0,,,,0
Lyft,2022-11-08,Civic Center Station Mobility Hub,all,0,1,0,0.15,0,0.15,0,0,12706,1
Lyft,2022-11-08,Opportunity Areas (4/13/21),all,445,423,878,758.89,16.69,760.92,0.59,0.58,56980.89,1176
Lyft,2022-11-08,15th St for 2023 TIP,all,234,244,121,138.94,3.76,140.03,1.68,1.67,34437.2,358
Lyft,2022-11-08,Coor's Field ,all,84,87,29,25.36,2.18,25.7,3.31,3.27,24037.9,99
Lyft,2022-11-08,Coor's Field Larger Area,all,304,296,94,88.43,5.46,89.59,3.44,3.39,27314.62,297
Lyft,2022-11-08,Council District 1,all,315,324,468,425.27,8.29,426.98,0.74,0.74,60418.69,620
Lyft,2022-11-08,Council District 2,all,3,3,3,2.78,0.01,2.79,1.08,1.08,60250.25,4
Lyft,2022-11-08,Council District 3,all,153,157,346,287.06,4.79,287.8,0.53,0.53,53536.05,471
Lyft,2022-11-08,Council District 4,all,13,11,6,4.47,0.16,4.54,2.91,2.86,39943.6,10
Lyft,2022-11-08,Council District 5,all,26,29,23,21.73,2.54,21.84,1.2,1.19,47653.52,44
Lyft,2022-11-08,Council District 6,all,37,40,27,26.22,5.19,26.42,1.41,1.4,58988.5,46
Lyft,2022-11-08,Council District 7,all,136,155,132,126.55,5.48,127.25,1.07,1.07,57324.72,199
Lyft,2022-11-08,Council District 8,all,19,22,46,42.72,4.54,42.86,0.44,0.44,65870.45,62
Lyft,2022-11-08,Council District 9,all,2002,1976,1389,1317.34,45.71,1326.33,1.52,1.51,64707.73,1820
Lyft,2022-11-08,Denver Core - for Avs parade calcs,all,3185,3161,2413,2223.77,70.79,2238.7,1.43,1.42,75380.13,2630
Lyft,2022-11-08,Denver Union Station,all,31,31,11,9.36,0.2,9.5,3.31,3.26,17967.2,46
Lyft,2022-11-08,DTC (Denver),all,0,0,0,0,0,0,,,,0
Lyft,2022-11-08,~EAP Boundary,all,24,27,24,23.55,1.92,23.67,1.02,1.01,51179.21,43
Lyft,2022-11-08,~ECAP Boundary,all,736,708,318,288.89,9.33,292.68,2.55,2.51,44044.58,585
Lyft,2022-11-08,Lawrence Pilot Block,all,22,30,9,8.97,0.1,9.12,2.45,2.41,23740.61,33
Lyft,2022-11-08,Micromobility Parking Hubs (10m Buffer),all,25,62,5,5.37,0.15,5.46,4.65,4.57,12560.24,38
Lyft,2022-11-08,Micromobility Parking Hubs (20m Buffer),all,46,97,14,20.29,0.7,20.47,2.27,2.25,20149.78,90
Lyft,2022-11-08,Micromobility Parking Hubs (30m Buffer),all,79,117,27,38.27,1.23,38.61,2.06,2.05,22599.9,151
Lyft,2022-11-08,Private Development For Analysis,all,0,1,0,0.41,0,0.41,0,0,17871.5,2
Lyft,2022-11-08,Council District 10,all,645,628,248,223.15,8.05,226.47,2.89,2.85,40602.14,492
Lyft,2022-11-08,Council District 11,all,0,0,0,0,0,0,,,,0
Lyft,2022-11-08,Stephen's Rockies Gameday Area,all,387,376,127,118.57,4.82,120.11,3.26,3.22,30113.57,354
Lyft,2022-11-08,Denver City Boundary,all,3348,3345,2688,2476.54,84.76,2492.51,1.35,1.34,76892.34,2878
Lime,2022-11-09,2401 Colfax Mobility Hub,e-bike,0,0,1,0.64,0,0.64,0,0,55336,1
Lime,2022-11-09,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-11-09,Opportunity Areas (4/13/21),e-bike,347,316,459,450.21,15.66,452.93,0.77,0.77,60801.66,662
Lime,2022-11-09,15th St for 2023 TIP,e-bike,53,53,55,54.6,0.59,54.96,0.97,0.96,50194.42,95
Lime,2022-11-09,Coor's Field ,e-bike,22,22,10,9.89,0.42,10.01,2.22,2.2,35634.16,25
Lime,2022-11-09,Coor's Field Larger Area,e-bike,60,75,35,36.61,0.42,36.95,1.64,1.62,38092.75,84
Lime,2022-11-09,Council District 1,e-bike,159,157,212,215.05,1.98,216.07,0.74,0.74,68940.47,272
Lime,2022-11-09,Council District 2,e-bike,17,19,13,12.28,0.99,12.38,1.38,1.37,60347.68,19
Lime,2022-11-09,Council District 3,e-bike,169,149,210,201.83,8.81,203.14,0.84,0.83,63192.01,288
Lime,2022-11-09,Council District 4,e-bike,26,25,13,12.92,2.45,13.09,2.01,1.99,60395.27,22
Lime,2022-11-09,Council District 5,e-bike,19,21,24,26.13,3.94,26.37,0.73,0.72,57743.58,45
Lime,2022-11-09,Council District 6,e-bike,82,75,46,44.7,3.45,45.18,1.83,1.82,61173.4,68
Lime,2022-11-09,Council District 7,e-bike,100,105,104,103.49,7.98,104.21,0.97,0.96,58020.98,166
Lime,2022-11-09,Council District 8,e-bike,50,54,55,56.42,1.79,56.79,0.89,0.88,62094.43,81
Lime,2022-11-09,Council District 9,e-bike,487,508,580,566.95,11.2,570.21,0.86,0.85,69960.12,714
Lime,2022-11-09,Denver Core - for Avs parade calcs,e-bike,996,983,1085,1059.71,29.38,1066.61,0.94,0.93,78808.65,1194
Lime,2022-11-09,Denver Union Station,e-bike,5,5,3,1.68,0.66,1.74,2.97,2.87,22528.44,9
Lime,2022-11-09,DTC (Denver),e-bike,8,7,2,2.31,0.42,2.35,3.47,3.4,78505.33,3
Lime,2022-11-09,~EAP Boundary,e-bike,25,27,32,33.93,2.31,34.17,0.74,0.73,62614.74,50
Lime,2022-11-09,~ECAP Boundary,e-bike,194,170,154,141.8,3.57,143.17,1.37,1.36,56573.73,222
Lime,2022-11-09,Lawrence Pilot Block,e-bike,8,3,4,2.5,0.1,2.55,3.21,3.14,22398.7,10
Lime,2022-11-09,Micromobility Parking Hubs (10m Buffer),e-bike,1,3,1,0.28,0,0.29,3.55,3.48,12157.5,2
Lime,2022-11-09,Micromobility Parking Hubs (20m Buffer),e-bike,1,7,3,1.72,0.09,1.74,0.58,0.57,19558.5,8
Lime,2022-11-09,Micromobility Parking Hubs (30m Buffer),e-bike,5,13,6,4.7,0.12,4.74,1.06,1.05,21889.11,19
Lime,2022-11-09,Private Development For Analysis,e-bike,2,2,1,1.07,0.09,1.08,1.87,1.85,25009,4
Lime,2022-11-09,Council District 10,e-bike,174,168,150,141.7,4.17,142.96,1.23,1.22,57026.14,221
Lime,2022-11-09,Council District 11,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-11-09,Stephen's Rockies Gameday Area,e-bike,67,82,44,44.26,1.56,44.68,1.51,1.5,39983.6,99
Lime,2022-11-09,Denver City Boundary,e-bike,1282,1281,1406,1380.6,47.47,1389.49,0.93,0.92,81604.16,1512
Lime,2022-11-09,2401 Colfax Mobility Hub,scooter,0,0,0,0.03,0,0.03,0,0,2275,1
Lime,2022-11-09,Civic Center Station Mobility Hub,scooter,1,1,0,0,0,0.02,,42.11,0,2
Lime,2022-11-09,Opportunity Areas (4/13/21),scooter,1026,975,729,661.7,15.96,667.15,1.55,1.54,48790.94,1200
Lime,2022-11-09,15th St for 2023 TIP,scooter,320,369,59,78.91,3.07,80.45,4.06,3.98,20833.53,340
Lime,2022-11-09,Coor's Field ,scooter,120,133,21,21.21,1.01,21.69,5.66,5.53,17147.3,112
Lime,2022-11-09,Coor's Field Larger Area,scooter,335,382,61,68.91,2.29,70.49,4.86,4.75,20924.07,294
Lime,2022-11-09,Council District 1,scooter,423,420,281,256.26,3.09,258.42,1.65,1.64,50128.81,447
Lime,2022-11-09,Council District 2,scooter,37,39,19,20.25,3.02,20.51,1.83,1.8,57461.11,35
Lime,2022-11-09,Council District 3,scooter,471,432,320,283.27,7.46,285.9,1.66,1.65,49741.33,505
Lime,2022-11-09,Council District 4,scooter,20,23,12,11.82,3.16,11.92,1.69,1.68,61639.14,21
Lime,2022-11-09,Council District 5,scooter,91,90,39,37,6.06,37.54,2.46,2.42,53916.01,69
Lime,2022-11-09,Council District 6,scooter,104,111,24,28.69,4.81,29.11,3.63,3.57,52623.45,55
Lime,2022-11-09,Council District 7,scooter,315,307,161,141.53,10.39,143.35,2.23,2.2,47904.41,274
Lime,2022-11-09,Council District 8,scooter,139,159,75,73.11,3.27,73.99,1.9,1.88,54993.8,120
Lime,2022-11-09,Council District 9,scooter,2918,2948,977,929.62,20.14,943.42,3.14,3.09,58404.96,1405
Lime,2022-11-09,Denver Core - for Avs parade calcs,scooter,4729,4704,1770,1633.3,41.83,1656.64,2.9,2.85,72656.37,1992
Lime,2022-11-09,Denver Union Station,scooter,32,18,6,4.14,0.19,4.25,7.72,7.53,9350.02,40
Lime,2022-11-09,DTC (Denver),scooter,9,11,4,2.87,0.83,2.92,3.13,3.08,63988.8,5
Lime,2022-11-09,~EAP Boundary,scooter,95,103,44,40.92,3.34,41.49,2.32,2.29,51675.93,74
Lime,2022-11-09,~ECAP Boundary,scooter,926,881,267,229.44,6.92,234.21,4.04,3.95,34909.48,585
Lime,2022-11-09,Lawrence Pilot Block,scooter,27,24,4,4.85,0,4.95,5.56,5.45,11984.94,35
Lime,2022-11-09,Micromobility Parking Hubs (10m Buffer),scooter,9,14,0,1.19,0,1.27,7.55,7.06,4913.62,21
Lime,2022-11-09,Micromobility Parking Hubs (20m Buffer),scooter,29,34,2,3.71,0.05,3.84,7.82,7.55,7071.09,46
Lime,2022-11-09,Micromobility Parking Hubs (30m Buffer),scooter,49,62,5,7.1,0.52,7.36,6.9,6.65,8024.95,82
Lime,2022-11-09,Private Development For Analysis,scooter,4,1,0,0.43,0,0.45,9.3,8.95,9347,4
Lime,2022-11-09,Council District 10,scooter,872,870,252,224.72,9.16,229.38,3.88,3.8,34076.22,593
Lime,2022-11-09,Council District 11,scooter,1,1,1,0.79,0.12,0.8,1.27,1.25,78712,1
Lime,2022-11-09,Stephen's Rockies Gameday Area,scooter,408,470,68,81.01,2.97,82.94,5.04,4.92,21217.39,342
Lime,2022-11-09,Denver City Boundary,scooter,5390,5401,2164,2008.55,70.97,2035.79,2.68,2.65,76683.92,2343
Lime,2022-11-09,2401 Colfax Mobility Hub,all,0,0,1,0.62,0,0.62,0,0,26808.5,2
Lime,2022-11-09,Civic Center Station Mobility Hub,all,1,1,0,0,0,0.02,,43.7,0,2
Lime,2022-11-09,Opportunity Areas (4/13/21),all,1373,1291,1188,1061.82,30.14,1069.54,1.29,1.28,50668.69,1862
Lime,2022-11-09,15th St for 2023 TIP,all,373,422,114,127,3.53,128.81,2.94,2.9,25926.65,435
Lime,2022-11-09,Coor's Field ,all,142,155,31,29.86,1.36,30.42,4.76,4.67,19691.42,137
Lime,2022-11-09,Coor's Field Larger Area,all,395,457,96,101.06,2.62,102.9,3.91,3.84,23696.99,378
Lime,2022-11-09,Council District 1,all,582,577,493,448.97,4.81,451.97,1.3,1.29,54528.92,719
Lime,2022-11-09,Council District 2,all,54,58,32,31.11,3.91,31.45,1.74,1.72,56031.02,54
Lime,2022-11-09,Council District 3,all,640,581,530,462.98,15.43,466.69,1.38,1.37,52124.62,793
Lime,2022-11-09,Council District 4,all,46,48,25,23.42,5.41,23.66,1.96,1.94,57915.77,43
Lime,2022-11-09,Council District 5,all,110,111,63,60.22,9.58,60.96,1.83,1.8,52897.77,114
Lime,2022-11-09,Council District 6,all,186,186,70,69.27,7.99,70.1,2.69,2.65,54271.35,123
Lime,2022-11-09,Council District 7,all,415,412,265,233.71,17.56,236.12,1.78,1.76,49341.23,440
Lime,2022-11-09,Council District 8,all,189,213,130,123.53,4.85,124.71,1.53,1.52,55182.24,201
Lime,2022-11-09,Council District 9,all,3405,3456,1557,1430.02,29.98,1446.27,2.38,2.35,59529.79,2119
Lime,2022-11-09,Denver Core - for Avs parade calcs,all,5725,5687,2855,2572.82,67.92,2601.55,2.23,2.2,71613.27,3186
Lime,2022-11-09,Denver Union Station,all,37,23,9,5.59,0.8,5.75,6.62,6.43,11265.82,49
Lime,2022-11-09,DTC (Denver),all,17,18,6,4.92,1.21,5.01,3.45,3.39,66217.75,8
Lime,2022-11-09,~EAP Boundary,all,120,130,76,71.26,5.38,72.02,1.68,1.67,53403.15,124
Lime,2022-11-09,~ECAP Boundary,all,1120,1051,421,355.46,10.03,361.29,3.15,3.1,39130.48,807
Lime,2022-11-09,Lawrence Pilot Block,all,35,27,8,6.96,0.09,7.1,5.03,4.93,13533.13,45
Lime,2022-11-09,Micromobility Parking Hubs (10m Buffer),all,10,17,1,1.42,0,1.5,7.05,6.64,5338.96,23
Lime,2022-11-09,Micromobility Parking Hubs (20m Buffer),all,30,41,5,5.21,0.14,5.35,5.76,5.61,8546.69,54
Lime,2022-11-09,Micromobility Parking Hubs (30m Buffer),all,54,75,11,11.25,0.61,11.55,4.8,4.68,10148.98,101
Lime,2022-11-09,Private Development For Analysis,all,6,3,1,1.43,0.08,1.46,4.21,4.12,16299,8
Lime,2022-11-09,Council District 10,all,1046,1038,402,350.6,12.78,356.22,2.98,2.94,38569.89,814
Lime,2022-11-09,Council District 11,all,1,1,1,0.77,0.12,0.78,1.3,1.28,76919,1
Lime,2022-11-09,Stephen's Rockies Gameday Area,all,475,552,112,119.86,4.33,122.1,3.96,3.89,24331.11,441
Lime,2022-11-09,Denver City Boundary,all,6672,6682,3570,3235.22,113.36,3269.5,2.06,2.04,75049.72,3855
Lyft,2022-11-09,2401 Colfax Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Opportunity Areas (4/13/21),e-bike,29,30,117,116.14,9.91,116.33,0.25,0.25,74594.75,146
Lyft,2022-11-09,15th St for 2023 TIP,e-bike,19,14,55,52.65,0.31,52.8,0.36,0.36,68293.03,67
Lyft,2022-11-09,Coor's Field ,e-bike,2,3,2,2.87,0,2.89,0.7,0.69,49696.4,5
Lyft,2022-11-09,Coor's Field Larger Area,e-bike,10,10,14,14.65,0.39,14.71,0.68,0.68,59086.05,22
Lyft,2022-11-09,Council District 1,e-bike,24,19,78,75.27,3.48,75.49,0.32,0.32,79113.8,86
Lyft,2022-11-09,Council District 2,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Council District 3,e-bike,8,10,40,43.52,3.73,43.57,0.18,0.18,75585.61,54
Lyft,2022-11-09,Council District 4,e-bike,2,2,2,1.98,0,1.98,1.01,1.01,85520,2
Lyft,2022-11-09,Council District 5,e-bike,2,4,6,6.9,0.01,6.94,0.29,0.29,66349.78,9
Lyft,2022-11-09,Council District 6,e-bike,12,12,12,14.63,2.15,14.68,0.82,0.82,69046.52,21
Lyft,2022-11-09,Council District 7,e-bike,11,12,23,25.03,1.88,25.1,0.44,0.44,68389.65,34
Lyft,2022-11-09,Council District 8,e-bike,5,5,4,4.05,2.98,4.18,1.23,1.2,75988.5,8
Lyft,2022-11-09,Council District 9,e-bike,86,83,296,290.2,15.79,290.81,0.3,0.3,77986.7,339
Lyft,2022-11-09,Denver Core - for Avs parade calcs,e-bike,151,144,467,466.17,25.5,467.27,0.32,0.32,79699.64,533
Lyft,2022-11-09,Denver Union Station,e-bike,3,1,6,4.97,0,4.99,0.6,0.6,47730.56,9
Lyft,2022-11-09,DTC (Denver),e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,~EAP Boundary,e-bike,1,3,4,5.16,0,5.18,0.19,0.19,63733.57,7
Lyft,2022-11-09,~ECAP Boundary,e-bike,27,26,60,59.2,4.12,59.39,0.46,0.45,66721.13,82
Lyft,2022-11-09,Lawrence Pilot Block,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Micromobility Parking Hubs (10m Buffer),e-bike,1,0,4,3.52,0,3.53,0.28,0.28,60773.4,5
Lyft,2022-11-09,Micromobility Parking Hubs (20m Buffer),e-bike,2,0,13,11.6,0.02,11.61,0.17,0.17,55785.44,18
Lyft,2022-11-09,Micromobility Parking Hubs (30m Buffer),e-bike,5,1,24,22.7,0.03,22.72,0.22,0.22,67707.97,29
Lyft,2022-11-09,Private Development For Analysis,e-bike,0,1,0,0.2,0,0.2,0,0,17057,1
Lyft,2022-11-09,Council District 10,e-bike,23,25,46,48.76,2.48,48.91,0.47,0.47,57491.96,77
Lyft,2022-11-09,Council District 11,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Stephen's Rockies Gameday Area,e-bike,6,9,24,25.47,0.4,25.5,0.24,0.24,69839.75,32
Lyft,2022-11-09,Denver City Boundary,e-bike,173,172,506,509.34,32.5,510.65,0.34,0.34,80995.24,578
Lyft,2022-11-09,2401 Colfax Mobility Hub,scooter,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Civic Center Station Mobility Hub,scooter,0,1,0,0.02,0,0.02,0,0,1349,1
Lyft,2022-11-09,Opportunity Areas (4/13/21),scooter,395,370,712,615.46,17.27,617.2,0.64,0.64,52514.61,1041
Lyft,2022-11-09,15th St for 2023 TIP,scooter,234,241,117,114.64,4.15,115.69,2.04,2.02,34555.99,297
Lyft,2022-11-09,Coor's Field ,scooter,93,96,26,28.36,2.16,28.71,3.28,3.24,22347.93,118
Lyft,2022-11-09,Coor's Field Larger Area,scooter,302,295,72,98.63,4.76,99.69,3.06,3.03,27572.09,324
Lyft,2022-11-09,Council District 1,scooter,302,318,363,333.94,13.6,335.35,0.9,0.9,57087.25,526
Lyft,2022-11-09,Council District 2,scooter,1,0,3,2.22,0,2.23,0.45,0.45,64105.67,3
Lyft,2022-11-09,Council District 3,scooter,146,141,293,259.74,5.53,260.39,0.56,0.56,55228.48,415
Lyft,2022-11-09,Council District 4,scooter,0,0,2,1.26,0.36,1.26,0,0,69810.5,2
Lyft,2022-11-09,Council District 5,scooter,14,11,5,10.88,0.8,10.94,1.29,1.28,34813.52,29
Lyft,2022-11-09,Council District 6,scooter,87,92,6,30.02,1.56,30.27,2.9,2.87,40133.15,68
Lyft,2022-11-09,Council District 7,scooter,107,113,121,109.91,4.95,110.55,0.97,0.97,59069.66,168
Lyft,2022-11-09,Council District 8,scooter,21,23,29,27.72,3.39,27.9,0.76,0.75,61088.18,44
Lyft,2022-11-09,Council District 9,scooter,1779,1731,1134,1073.27,39.54,1080.59,1.66,1.65,64312.25,1495
Lyft,2022-11-09,Denver Core - for Avs parade calcs,scooter,2714,2695,1898,1775.09,69,1787.02,1.53,1.52,74838.03,2129
Lyft,2022-11-09,Denver Union Station,scooter,37,23,4,9.77,0,9.93,3.79,3.73,16897.08,50
Lyft,2022-11-09,DTC (Denver),scooter,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,~EAP Boundary,scooter,13,12,8,13.3,1.78,13.35,0.98,0.97,39507.64,33
Lyft,2022-11-09,~ECAP Boundary,scooter,518,527,207,196.8,10.55,199.24,2.63,2.6,40169.22,446
Lyft,2022-11-09,Lawrence Pilot Block,scooter,25,19,8,7.52,0.19,7.63,3.32,3.28,18496.06,36
Lyft,2022-11-09,Micromobility Parking Hubs (10m Buffer),scooter,19,33,2,9.4,0.01,9.46,2.02,2.01,15637.4,52
Lyft,2022-11-09,Micromobility Parking Hubs (20m Buffer),scooter,65,68,13,22.75,0.62,23.02,2.86,2.82,17862.11,113
Lyft,2022-11-09,Micromobility Parking Hubs (30m Buffer),scooter,103,93,32,38.8,0.66,39.2,2.65,2.63,20786.68,164
Lyft,2022-11-09,Private Development For Analysis,scooter,1,0,1,0.37,0,0.39,2.74,2.58,31551,1
Lyft,2022-11-09,Council District 10,scooter,441,462,154,144.55,11.04,146.83,3.05,3,35006.15,384
Lyft,2022-11-09,Council District 11,scooter,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Stephen's Rockies Gameday Area,scooter,363,344,91,114.18,5.01,115.47,3.18,3.14,28214.07,365
Lyft,2022-11-09,Denver City Boundary,scooter,2895,2890,2109,1993.25,80.77,2006.02,1.45,1.44,76776.31,2334
Lyft,2022-11-09,2401 Colfax Mobility Hub,all,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Civic Center Station Mobility Hub,all,0,1,0,0.02,0,0.02,0,0,1343,1
Lyft,2022-11-09,Opportunity Areas (4/13/21),all,424,400,829,720.49,26.38,722.38,0.59,0.59,54363.91,1187
Lyft,2022-11-09,15th St for 2023 TIP,all,253,255,172,163.16,4.41,164.34,1.55,1.54,39774.28,364
Lyft,2022-11-09,Coor's Field ,all,95,99,28,30.84,2.15,31.2,3.08,3.04,23172.65,123
Lyft,2022-11-09,Coor's Field Larger Area,all,312,305,86,111.7,5.1,112.8,2.79,2.77,29164.82,346
Lyft,2022-11-09,Council District 1,all,326,337,441,402.35,16.79,403.95,0.81,0.81,59172.45,612
Lyft,2022-11-09,Council District 2,all,1,0,3,2.21,0,2.21,0.45,0.45,63729,3
Lyft,2022-11-09,Council District 3,all,154,151,333,298.84,8.99,299.53,0.52,0.51,56708.86,469
Lyft,2022-11-09,Council District 4,all,2,2,4,3.1,0.36,3.1,0.65,0.64,74677,4
Lyft,2022-11-09,Council District 5,all,16,15,11,17.28,0.8,17.37,0.93,0.92,41108.08,38
Lyft,2022-11-09,Council District 6,all,99,104,18,43.45,3.62,43.74,2.28,2.26,45691.84,89
Lyft,2022-11-09,Council District 7,all,118,125,144,132.61,6.7,133.31,0.89,0.89,59585.24,202
Lyft,2022-11-09,Council District 8,all,26,28,33,31.35,6.16,31.63,0.83,0.82,62317.75,52
Lyft,2022-11-09,Council District 9,all,1865,1814,1430,1338.13,53.96,1345.94,1.39,1.39,65581.19,1834
Lyft,2022-11-09,Denver Core - for Avs parade calcs,all,2865,2839,2365,2200.28,92.37,2213.13,1.3,1.29,74412.34,2662
Lyft,2022-11-09,Denver Union Station,all,40,24,10,14.36,0,14.53,2.79,2.75,21034.51,59
Lyft,2022-11-09,DTC (Denver),all,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,~EAP Boundary,all,14,15,12,18.05,1.77,18.11,0.78,0.77,42817.38,40
Lyft,2022-11-09,~ECAP Boundary,all,545,553,267,251,14.33,253.59,2.17,2.15,43417.27,528
Lyft,2022-11-09,Lawrence Pilot Block,all,25,19,8,7.47,0.18,7.58,3.35,3.3,18371.28,36
Lyft,2022-11-09,Micromobility Parking Hubs (10m Buffer),all,20,33,6,12.63,0.01,12.7,1.58,1.58,19153.93,57
Lyft,2022-11-09,Micromobility Parking Hubs (20m Buffer),all,67,68,26,33.46,0.63,33.74,2,1.99,22485.61,131
Lyft,2022-11-09,Micromobility Parking Hubs (30m Buffer),all,108,94,56,59.8,0.68,60.22,1.81,1.79,27073.14,193
Lyft,2022-11-09,Private Development For Analysis,all,1,1,1,0.55,0,0.57,1.82,1.75,23733.5,2
Lyft,2022-11-09,Council District 10,all,464,487,200,189.28,13.28,191.69,2.45,2.42,37964.81,461
Lyft,2022-11-09,Council District 11,all,0,0,0,0,0,0,,,,0
Lyft,2022-11-09,Stephen's Rockies Gameday Area,all,369,353,115,137.25,5.34,138.55,2.69,2.66,31033.37,397
Lyft,2022-11-09,Denver City Boundary,all,3068,3062,2615,2457.39,110.66,2471.26,1.25,1.24,76194.92,2912
Lime,2022-11-10,2401 Colfax Mobility Hub,e-bike,1,1,0,0.04,0,0.04,28.09,28.09,3076,1
Lime,2022-11-10,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-11-10,Opportunity Areas (4/13/21),e-bike,342,294,480,454.85,10.67,457.38,0.75,0.75,63640.38,632
Lime,2022-11-10,15th St for 2023 TIP,e-bike,60,65,52,56.03,0.16,56.41,1.07,1.06,45798.11,106
Lime,2022-11-10,Coor's Field ,e-bike,13,28,9,12.61,0.98,12.67,1.03,1.03,36678.41,32
Lime,2022-11-10,Coor's Field Larger Area,e-bike,58,68,43,45.03,1.28,45.34,1.29,1.28,40010.53,100
Lime,2022-11-10,Council District 1,e-bike,142,133,215,205.69,2.84,206.73,0.69,0.69,68506.52,263
Lime,2022-11-10,Council District 2,e-bike,10,11,12,12,0.62,12.05,0.83,0.83,72698,15
Lime,2022-11-10,Council District 3,e-bike,178,160,208,201.37,6.09,202.76,0.88,0.88,64708.62,277
Lime,2022-11-10,Council District 4,e-bike,11,11,15,13,1.17,13.07,0.85,0.84,68018.33,18
Lime,2022-11-10,Council District 5,e-bike,29,28,28,28.04,2.37,28.24,1.03,1.03,59719.02,44
Lime,2022-11-10,Council District 6,e-bike,64,65,42,40.97,1.74,41.28,1.56,1.55,70957.42,52
Lime,2022-11-10,Council District 7,e-bike,91,90,111,110.04,7.12,110.67,0.83,0.82,63660.45,159
Lime,2022-11-10,Council District 8,e-bike,40,49,62,59.21,2.44,59.55,0.68,0.67,63417.75,84
Lime,2022-11-10,Council District 9,e-bike,526,549,590,585.51,13.14,588.73,0.9,0.89,69056.16,749
Lime,2022-11-10,Denver Core - for Avs parade calcs,e-bike,1040,1022,1089,1061.85,27.5,1068.71,0.98,0.97,78564.14,1198
Lime,2022-11-10,Denver Union Station,e-bike,4,1,3,1.19,0.98,1.22,3.36,3.28,23412,8
Lime,2022-11-10,DTC (Denver),e-bike,4,4,2,1.91,0.04,1.92,2.09,2.09,84275,2
Lime,2022-11-10,~EAP Boundary,e-bike,28,27,33,32,1.85,32.19,0.88,0.87,60922.54,48
Lime,2022-11-10,~ECAP Boundary,e-bike,195,193,127,118.78,3.55,120.04,1.64,1.62,48934.12,216
Lime,2022-11-10,Lawrence Pilot Block,e-bike,3,4,4,3.45,0,3.46,0.87,0.87,37277.5,8
Lime,2022-11-10,Micromobility Parking Hubs (10m Buffer),e-bike,0,0,0,0,0,0.01,,0,0,3
Lime,2022-11-10,Micromobility Parking Hubs (20m Buffer),e-bike,8,4,3,2.07,0.58,2.11,3.87,3.79,19052,12
Lime,2022-11-10,Micromobility Parking Hubs (30m Buffer),e-bike,12,9,6,3.98,0.59,4.07,3.01,2.95,18798.52,21
Lime,2022-11-10,Private Development For Analysis,e-bike,4,3,2,1.51,0,1.56,2.65,2.56,43658,3
Lime,2022-11-10,Council District 10,e-bike,189,186,142,130.49,3.76,131.7,1.45,1.44,49569.38,234
Lime,2022-11-10,Council District 11,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-11-10,Stephen's Rockies Gameday Area,e-bike,69,87,52,55.37,3.19,55.79,1.25,1.24,39525.41,128
Lime,2022-11-10,Denver City Boundary,e-bike,1279,1281,1425,1385.76,42.26,1394.2,0.92,0.92,81925.98,1506
Lime,2022-11-10,2401 Colfax Mobility Hub,scooter,0,1,0,0,0,0.01,0,0,246,1
Lime,2022-11-10,Civic Center Station Mobility Hub,scooter,2,1,0,0.29,0,0.3,6.83,6.57,6323.75,4
Lime,2022-11-10,Opportunity Areas (4/13/21),scooter,1135,1050,752,661.53,13.42,667.51,1.72,1.7,46503.63,1254
Lime,2022-11-10,15th St for 2023 TIP,scooter,432,430,84,81.42,3.73,83.49,5.31,5.17,20436.5,360
